headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2H07,BUXTON,2016-03-30 11:29:00,150136,19,-0.566666666666667,2016-03-30 12:20:34,2016-03-30 11:29:00,0.916666666666667,1
2J50,CLITHRO,2016-03-30 08:25:00,150210,13,-0.433333333333333,2016-03-30 09:57:16,2016-03-30 08:25:26,0.916666666666667,1
2R13,YORK,2016-03-30 11:45:00,158796,9,-0.383333333333333,2016-03-30 12:37:13,2016-03-30 11:52:00,0.916666666666667,1
1Y08,NTNG,2016-03-30 07:12:00,158850,29,-0.6,2016-03-30 09:15:06,2016-03-30 07:12:00,0.916666666666667,0.966666666666667
2M04,LEEDS,2016-03-30 09:19:00,153332,17,-0.433333333333333,2016-03-30 10:34:46,2016-03-30 09:25:00,0.916666666666667,1
2M04,LEEDS,2016-03-30 09:19:00,153332,17,-0.433333333333333,2016-03-30 10:34:46,2016-03-30 09:25:00,0.916666666666667,1
2H46,LVRPLSH,2016-03-30 07:25:00,150141,26,-0.583333333333333,2016-03-30 08:46:55,2016-03-30 07:21:05,0.916666666666667,1
2F71,MNCROXR,2016-03-30 09:47:00,156483,25,-0.516666666666667,2016-03-30 10:58:21,2016-03-30 09:47:11,0.916666666666667,1
2J74,SOUTHPT,2016-03-30 09:51:00,150204,26,-0.866666666666667,2016-03-30 11:11:12,2016-03-30 09:50:00,0.916666666666667,1
2A10,SOUTHPT,2016-03-30 11:23:00,142060,24,-0.6,2016-03-30 12:40:06,2016-03-30 11:23:00,0.916666666666667,0.888888888888889
1L82,SHEFFLD,2016-03-30 11:50:00,158842,13,-0.85,2016-03-30 12:38:01,2016-03-30 11:50:00,0.916666666666667,1
2C15,YORK,2016-03-30 08:47:00,150203,21,-0.383333333333333,2016-03-30 10:02:13,2016-03-30 08:46:00,0.916666666666667,1
2J74,SOUTHPT,2016-03-30 09:51:00,156464,26,-0.916666666666667,2016-03-30 11:10:55,2016-03-30 09:50:00,0.916666666666667,1
2C24,LEEDS,2016-03-30 10:59:00,153358,12,-0.833333333333333,2016-03-30 11:46:20,2016-03-30 10:59:00,0.916666666666667,1
2N59,SLFDCT,2016-03-30 11:04:00,150276,20,-0.566666666666667,2016-03-30 12:16:44,2016-03-30 11:02:34,0.916666666666667,1
2C11,HAGT,2016-03-30 08:15:00,150224,8,-1,2016-03-30 08:51:45,2016-03-30 08:13:45,0.916666666666667,1
2C14,LEEDS,2016-03-30 08:30:00,150137,19,-0.733333333333333,2016-03-30 09:47:24,2016-03-30 08:31:00,0.916666666666667,1
2J50,CLITHRO,2016-03-30 08:25:00,156441,13,-0.491666666666667,2016-03-30 09:57:19,2016-03-30 08:25:30,0.904166666666667,1
2W60,KKBY,2016-03-30 08:22:00,150140,21,-0.7,2016-03-30 09:47:02,2016-03-30 08:22:00,0.875,1
2W60,KKBY,2016-03-30 08:22:00,150140,21,-0.7,2016-03-30 09:47:02,2016-03-30 08:22:00,0.875,1
